reg_code;reg_desc;federal;act_num;act_desc;yr;act_vrp_acc;act_depr_acc;act_labor_acc
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2014;2609261,7;10320,99;958927,13
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2015;2627528,84;10687,09;891621,04
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2016;2517174,3;10225,72;819977,03
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a05;бнднямюафемхе бндннрбедемхе, нпцюмхгюжхъ яанпю х срхкхгюжхх нрунднб, деърекэмнярэ он кхйбхдюжхх гюцпъгмемхи;2017;2824270,6;137422;995879,43
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2005;14117368,17;251968,52;4501651,1
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2006;15938515,12;220693,69;4730689,11
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2007;16560124,46;383646,85;5860116,43
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2008;19242871,87;279173,38;8324832,66
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2009;17549505,3;381248,76;6694541,94
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2010;18953471,44;322012,53;6508525,27
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2011;22478828,79;343464,07;7295257,42
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2012;19421721,24;290604,57;6960450,63
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2013;23150705,38;259809,03;7912741,71
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2014;25766741,46;296449,57;7340547,55
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2015;27544649,5;295901,79;5888037,92
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2016;26112349,21;334253,02;5535173,7
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a06;ярпнхрекэярбн;2017;21621032,1;420099;5480131,79
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2005;14659037,19;276212,38;3327515,74
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2006;20317427,1;655623,31;4554366,29
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2007;27448860,53;972972,37;5607583,94
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2008;32883759,44;436882,84;8068480,98
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2009;28674660,16;638630,83;6724726,97
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2010;26954210,87;995257,2;6082384,74
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2011;29353141,13;1037414,04;6629358,41
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2012;33609366,33;1111529,9;6598138,17
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2013;36835897,23;1256220,58;7121406,81
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2014;38935544,4;1373428,35;7196824,07
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2015;39013415,85;622814,99;6941515,33
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2016;38818375,16;513650,65;6960009,83
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a07;рнпцнбкъ норнбюъ х пнгмхвмюъ пелнмр юбрнрпюмяонпрмшу япедярб х лнрнжхйкнб;2017;40177031,2;3123214;7331247,04
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2005;13639293,3;70569,3;4036105,94
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2006;15071425,84;66679,17;4207288,18
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2007;15146786,5;95061,26;4614198,24
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2008;15495169,78;110680,26;5013369,2
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2009;13387834,15;124785,45;4517520,85
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2010;20523553,91;196868,59;4674221,18
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2011;19538431,21;179773,32;5388487,19
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2012;20183211,97;265610,58;5161598,88
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2013;19194250,11;300353,93;5317407
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2014;17793077,93;154787,21;5072381,65
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2015;17383849,47;103802,05;4643298,1
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2016;17018791,68;102837,27;4612134,58
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a08;рпюмяонпрхпнбйю х упюмемхе;2017;18193102,5;1056017;4560246,45
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2005;1696662,91;11717,36;491242,51
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2006;1582986,53;18871,44;527502,33
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2007;1860010,16;22409,05;800990,3
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2008;2282232,91;18355,03;774609,53
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2009;1853174,5;18508,04;759455,14
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2010;1903210,23;17370,28;678206,13
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2011;2175371;14159,32;843741,07
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2012;2308069,57;12952,82;882130,06
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2013;2813536,84;12828,36;823596,59
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2014;2816351,6;18753,45;805511,77
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2015;2833250;12552,61;785478,1
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2016;3119410,15;20251,14;815086,19
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a09;деърекэмнярэ цнярхмхж х опедопхърхи наыеярбеммнцн охрюмхъ;2017;3883668,6;78805;838871,08
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2005;3836539,92;72475,6;885464,21
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2006;4239378,53;68480,42;949290,13
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2007;4260576,43;97629,21;1179334,7
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2008;4358571,71;113670,12;1587530,63
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2009;3765808,07;128156,33;1422289,19
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2010;5772984,89;202186,69;1703460,7
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2011;5495883,86;184629,62;2523719,05
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2012;5677251,55;272785,64;2169822,68
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2013;5399070,58;308467,54;2109625,27
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2014;5004940,68;158968,54;1901668,05
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2015;4889830,5;106606,09;1566265,28
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2016;4787146,1;98484,64;1564912,58
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a10;деърекэмнярэ б накюярх хмтнплюжхх х ябъгх;2017;4322793,1;1195190;1301076,63
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2005;7810391,05;181453,91;867350,83
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2006;19408833,6;213233,3;1015315,26
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2007;14478995,99;206314,92;1009304,19
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2008;14594831,11;159960,18;1632894,92
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2009;15995937,07;540207,7;978675,73
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2010;14972197,58;149185,06;1152354,6
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2011;15421368,19;144641,87;1300288,92
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2012;16485451,88;81301,25;1500329,82
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2013;17095428,18;69533,74;1730780,36
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2014;18326302,5;183551,42;1418802,4
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2015;19609147,79;520504,07;1415727,7
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2016;21334762,53;474249,41;1427495,31
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a12;деърекэмнярэ он ноепюжхъл я медбхфхлшл хлсыеярбнл;2017;21761459,9;515723;1446824,79
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2005;3557137,01;92052,66;3054516,92
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2006;8839490,85;108174,51;3099270,04
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2007;6594262,97;104664,79;3365032,1
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2008;6647018,52;81148,75;3205869,71
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2009;7285133,29;274050,57;2977322,02
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2010;6818885;75682,45;3179022,57
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2011;7023453,67;73377,68;3050540,14
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2012;7508076,17;41244,6;3954159,94
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2013;7785881,66;35274,89;4291244
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2014;8346466,68;93116,73;3986688,28
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2015;8930721,29;264054,81;3545934,04
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2016;9716630,61;228151,99;3551473
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a13;деърекэмнярэ опнтеяяхнмюкэмюъ, мюсвмюъ х реумхвеяйюъ;2017;8744969,9;310186;3152604,99
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2005;1623291,02;12838,85;792867,26
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2006;4033880,64;15087,45;923179,87
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2007;3009276,21;14597,9;1063421,69
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2008;3033351,08;11318,07;1338858,06
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2009;3324553,24;38222,68;1138938,14
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2010;3111781,93;10555,66;1207431,53
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2011;3205136,37;10234,21;1294932,15
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2012;3426292,71;5752,52;1513493,44
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2013;3553068,57;4919,89;1568142,49
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2014;3808890,23;12987,28;1690353,03
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2015;4075513,39;36828,55;1433369,73
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2016;4434160,49;33711,67;1448628,91
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a14;деърекэмнярэ юдлхмхярпюрхбмюъ х яносрярбсчыхе днонкмхрекэмше сяксцх;2017;4562755,2;63186;1320835,32
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2005;20784925,37;0;9204755,64
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2006;21595542,31;0;10014989,17
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2007;22243424,08;0;11587581,48
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2008;22688293,78;0;12610124,67
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2009;23255509,11;0;12919226,63
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2010;23185747,12;0;12441394,36
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2011;22096023,41;0;12371784,53
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2012;21963460,08;0;14787247,45
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2013;22073294,5;0;15541660,69
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2014;21808414,9;0;14503360,91
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2015;20979695,46;0;12222135,24
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2016;20392271,32;0;11561780,25
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a15;цнясдюпярбеммне сопюбкемхе х наеяоевемхе бнеммни аегноюямнярх янжхюкэмне наеяоевемхе;2017;20371896,8;1617120;11675233,28
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2005;15838992,38;51139,72;6907785,91
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2006;16282496,22;51962,32;7866258,51
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2007;15891727,29;48184,64;8408868,4
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2008;16845240,55;35398,02;9466916,18
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2009;16626258,33;43167,84;9178706,63
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2010;15196402,89;31805,37;8565009,13
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2011;14801301,46;23064,99;9587472,2
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2012;14594086,37;14601,83;11564830,96
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2013;14287614,71;12881,88;12757476,12
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2014;14373350,57;8249,93;12579481,25
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2015;14588951,4;6430,45;11358179,89
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2016;14953688,48;8533,5;10830168,76
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a16;напюгнбюмхе;2017;15342488;663912;11504999,59
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2005;16196544,12;13972,88;4910599,36
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2006;15564889,05;11017,16;6024324,75
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2007;15487074,02;10372,05;6382725,51
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2008;15580001,74;7288,57;7113033,99
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2009;15408633,74;10174,62;7105132,9
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2010;15223741,8;8443,06;6661645,62
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2011;15056286,54;4725,9;7657585,73
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2012;15643490,71;3740,69;8316278,26
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2013;15314985,22;3426,04;9793089,45
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2014;15498768,17;18684,43;9781009,03
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2015;15824252,14;18325,24;8910400,89
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2016;15745139,96;5029,04;8655107,71
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a17;деърекэмнярэ б накюярх гдпюбннупюмемхъ х янжхюкэмшу сяксц;2017;15981330,5;947034;8997537,98
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2005;1621173,71;39425,47;1536218,92
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2006;1616310,62;31497,01;1690821,14
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2007;1546809,64;45049,17;1813537,38
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2008;1523607,98;19799,9;1971757,97
8;йСПЯЙЮЪ НАКЮЯРЭ;жтн;a18;деърекэмнярэ б накюярх йскэрспш, яонпрю, нпцюмхгюжхх днясцю х пюгбкевемхи;2009;1395626;24260;1871317,15
